id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,country,city,icao_code,iata_code,State,timezone
5342,PABR,medium_airport,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,44,US,Utqiaġvik,PABR,BRW,AK,America/Anchorage
5344,PABV,medium_airport,Birchwood Airport,61.4165,-149.507004,83,US,Birchwood,PABV,BCV,AK,America/Anchorage
5345,PACD,medium_airport,Cold Bay Airport,55.207871,-162.725029,96,US,Cold Bay,PACD,CDB,AK,America/Nome
5348,PACV,medium_airport,Merle K (Mudhole) Smith Airport,60.491798,-145.477997,54,US,Cordova,PACV,CDV,AK,America/Anchorage
16092,PADK,medium_airport,Adak Airport,51.883564,-176.642783,18,US,Adak,PADK,ADK,AK,America/Adak
5351,PADL,medium_airport,Dillingham Airport,59.04470062,-158.5050049,81,US,Dillingham,PADL,DLG,AK,America/Anchorage
5353,PADQ,medium_airport,Kodiak Airport,57.75,-152.4940033,78,US,Kodiak,PADQ,ADQ,AK,America/Anchorage
5354,PADU,medium_airport,Tom Madsen (Dutch Harbor) Airport,53.89881,-166.544996,22,US,Unalaska,PADU,DUT,AK,America/Nome
5355,PAED,medium_airport,Elmendorf Air Force Base,61.251709,-149.807097,212,US,Anchorage,PAED,EDF,AK,America/Anchorage
5357,PAEI,medium_airport,Eielson Air Force Base,64.66570282,-147.102005,547,US,Fairbanks,PAEI,EIL,AK,America/Anchorage
5359,PAEN,medium_airport,Kenai Municipal Airport,60.570946,-151.245174,99,US,Kenai,PAEN,ENA,AK,America/Anchorage
5360,PAFA,medium_airport,Fairbanks International Airport,64.815102,-147.856003,439,US,Fairbanks,PAFA,FAI,AK,America/Anchorage
5361,PAFB,medium_airport,Ladd Army Airfield,64.837502,-147.613998,454,US,Fairbanks,PAFB,FBK,AK,America/Anchorage
5362,PAFE,medium_airport,Kake Airport,56.961312,-133.910202,172,US,Kake,PAFE,AFE,AK,America/Sitka
5365,PAGA,medium_airport,Edward G. Pitka Sr Airport,64.736198,-156.936997,153,US,Galena,PAGA,GAL,AK,America/Anchorage
5367,PAGK,medium_airport,Gulkana Airport,62.155859,-145.454662,1586,US,Gulkana,PAGK,GKN,AK,America/Anchorage
5368,PAGM,medium_airport,Gambell Airport,63.767694,-171.733303,27,US,Gambell,PAGM,GAM,AK,America/Nome
5369,PAGS,medium_airport,Gustavus Airport,58.4253006,-135.7070007,35,US,Gustavus,PAGS,GST,AK,America/Juneau
5372,PAHN,medium_airport,Haines Airport,59.243921,-135.523925,15,US,Haines,PAHN,HNS,AK,America/Juneau
5373,PAHO,medium_airport,Homer Airport,59.644456,-151.479235,84,US,Homer,PAHO,HOM,AK,America/Anchorage
5377,PAIL,medium_airport,Iliamna Airport,59.754398,-154.910996,192,US,Iliamna,PAIL,ILI,AK,America/Anchorage
5379,PAJN,medium_airport,Juneau International Airport,58.354935,-134.574416,21,US,Juneau,PAJN,JNU,AK,America/Juneau
5380,PAKN,medium_airport,King Salmon Airport,58.677845,-156.651965,73,US,King Salmon,PAKN,AKN,AK,America/Anchorage
5382,PAKT,medium_airport,Ketchikan International Airport,55.35559845,-131.7140045,89,US,Ketchikan,PAKT,KTN,AK,America/Sitka
5383,PAKW,medium_airport,Klawock Airport,55.579201,-133.076004,80,US,Klawock,PAKW,AKW,AK,America/Sitka
21844,PAMC,medium_airport,McGrath Airport,62.95289993,-155.6060028,341,US,McGrath,PAMC,MCG,AK,America/Anchorage
5386,PAMR,medium_airport,Merrill Field,61.212792,-149.843988,137,US,Anchorage,PAMR,MRI,AK,America/Anchorage
16291,PANI,medium_airport,Aniak Airport,61.5816001892089,-159.542999267578,88,US,Aniak,PANI,ANI,AK,America/Anchorage
5390,PANN,medium_airport,Nenana Municipal Airport,64.548772,-149.074516,362,US,Nenana,PANN,ENN,AK,America/Anchorage
5391,PANT,medium_airport,Annette Island Airport,55.037663,-131.572609,119,US,Metlakatla,PANT,ANN,AK,America/Metlakatla
5393,PAOM,medium_airport,Nome Airport,64.5121994018554,-165.445007324218,37,US,Nome,PAOM,OME,AK,America/Nome
5395,PAOT,medium_airport,Ralph Wien Memorial Airport,66.88469696,-162.598999,14,US,Kotzebue,PAOT,OTZ,AK,America/Nome
5397,PAPC,medium_airport,Port Clarence Coast Guard Station,65.2537002563,-166.85899353,10,US,Port Clarence,PAPC,KPC,AK,America/Nome
5398,PAPG,medium_airport,Petersburg James A Johnson Airport,56.80170059,-132.9450073,111,US,Petersburg,PAPG,PSG,AK,America/Sitka
5405,PASC,medium_airport,Deadhorse Airport,70.19470215,-148.4649963,65,US,Deadhorse,PASC,SCC,AK,America/Anchorage
5406,PASD,medium_airport,Sand Point Airport,55.313908,-160.522099,21,US,Sand Point,PASD,SDP,AK,America/Anchorage
5408,PASI,medium_airport,Sitka Rocky Gutierrez Airport,57.0471000671386,-135.361999511718,21,US,Sitka,PASI,SIT,AK,America/Sitka
5410,PASN,medium_airport,St Paul Island Airport,57.166311,-170.222555,63,US,St Paul Island,PASN,SNP,AK,America/Nome
5412,PASX,medium_airport,Soldotna Airport,60.474935,-151.038471,113,US,Soldotna,PASX,SXQ,AK,America/Anchorage
5413,PASY,medium_airport,Eareckson Air Station,52.71229935,174.1139984,95,US,Shemya,PASY,SYA,AK,America/Adak
5389,PAUN,medium_airport,Unalakleet Airport,63.888401,-160.798996,27,US,Unalakleet,PAUN,UNK,AK,America/Anchorage
5418,PAVD,medium_airport,Valdez Pioneer Field,61.132712,-146.246567,121,US,Valdez,PAVD,VDZ,AK,America/Anchorage
5420,PAWD,medium_airport,Seward Airport,60.130478,-149.418612,22,US,Seward,PAWD,SWD,AK,America/Anchorage
5421,PAWG,medium_airport,Wrangell Airport,56.48429871,-132.3699951,49,US,Wrangell,PAWG,WRG,AK,America/Sitka
26343,PAYA,medium_airport,Yakutat Airport,59.508717,-139.660435,33,US,Yakutat,PAYA,YAK,AK,America/Yakutat
5441,PHBK,medium_airport,Barking Sands Airport,22.0228,-159.785004,23,US,Kekaha,PHBK,BKH,HI,Pacific/Honolulu
5447,PHJR,medium_airport,Kalaeloa Airport,21.3074,-158.070009,30,US,Kapolei,PHJR,JRF,HI,Pacific/Honolulu
5450,PHMK,medium_airport,Molokai Airport,21.152901,-157.095993,454,US,Kaunakakai,PHMK,MKK,HI,Pacific/Honolulu
5451,PHMU,medium_airport,Waimea Kohala Airport,20.001301,-155.667999,2671,US,Waimea (Kamuela),PHMU,MUE,HI,Pacific/Honolulu
5452,PHNG,medium_airport,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505,-157.768005,24,US,Kaneohe,PHNG,NGF,HI,Pacific/Honolulu
5454,PHNY,medium_airport,Lanai Airport,20.785675,-156.951324,1308,US,Lanai City,PHNY,LNY,HI,Pacific/Honolulu
5457,PHTO,medium_airport,Hilo International Airport,19.72135,-155.045428,38,US,Hilo,PHTO,ITO,HI,Pacific/Honolulu
